,0
JD,2459880
Date,10-27-2022
LST Range,22.341 -- 7.850 hours
X-Engine Status,Y Y Y Y Y Y Y Y 
Number of Files,1767
Total Number of Antennas,201
 ,
OPERATIONAL STATUS SUMMARY,
Antenna A Priori Status Count,dish_maintenance: 7 dish_ok: 1 RF_maintenance: 54 RF_ok: 19 digital_ok: 96 not_connected: 24
Commanded Signal Source,None
Antennas in Commanded State (reported),0 / 201 (0.0%)
Antennas in Commanded State (observed),0 / 201 (0.0%)
Cross-Polarized Antennas,
Total Number of Nodes,18
Nodes Registering 0s,N20
Nodes Not Correlating,
  ,
NIGHTLY ANALYSIS SUMMARY,
Ant Metrics Done?,Y
Ant Metrics Flagged Antennas,67 / 201 (33.3%)
Auto Metrics Done?,Y
Auto Metrics Flagged Antennas,176 / 201 (87.6%)
Redcal Done?,N
Never Flagged Antennas,25 / 201 (12.4%)
A Priori Good Antennas Flagged,"75 / 96 total a priori good antennas: 7, 10, 15, 16, 17, 19, 20, 21, 29, 30, 31, 37, 38, 42, 44, 45, 51, 53, 54, 55, 56, 59, 66, 67, 68, 71, 72, 81, 84, 86, 88, 91, 93, 94, 98, 101, 103, 106, 107, 108, 109, 111, 117, 121, 122, 123, 127, 128, 136, 140, 141, 142, 143, 144, 146, 147, 158, 160, 161, 162, 164, 165, 167, 169, 170, 181, 183, 184, 185, 186, 187, 189, 190, 191, 202"
A Priori Bad Antennas Not Flagged,"4 / 105 total a priori bad antennas: 89, 125, 137, 168"
